Raw Data,,,,,,Next Interval,,,,,,Calculated from Raw/Previous Intervals,,,,,,,,Label
usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,row_collected_at,next_interval_usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,row_collected_at,seconds_between_update,5 Min Change,30 min change,usd mcap 5 min change,usd mcap 30 min change,5 min vol,30 min vol change,5 min mcap nominal,goes_up
39032,732467198966,36596732308,3.635387619,1627427686,1627427708,39103,732467198966,36629744149,3.824017255,1627427962,1627428009,276,6,-170,0,10391218744,2341018.985,272042886.4,FALSE,TRUE
39103,732467198966,36629744149,3.824017255,1627427962,1627428009,39078,733917182403,36544343401,3.631991863,1627428274,1627428307,312,71,-146,0,-3154143902,33011840.33,73675626.63,FALSE,FALSE
39078,733917182403,36544343401,3.631991863,1627428274,1627428307,39074,733361283872,36534055704,3.578150977,1627428589,1627428612,315,-25,-195,1449983437,-1704160465,-85400748.02,-22580437.25,TRUE,FALSE
39074,733361283872,36534055704,3.578150977,1627428589,1627428612,39042,733361283872,36476109067,3.7400285,1627428892,1627428903,303,-4,-102,-555898530.9,-3596409648,-10287696.98,-75272530.08,FALSE,FALSE
39042,733361283872,36476109067,3.7400285,1627428892,1627428903,39040,733361283872,36480656405,3.734214352,1627429172,1627429203,280,-32,16,0,894084906.1,-57946636.6,-118282222.3,FALSE,FALSE
39040,733361283872,36480656405,3.734214352,1627429172,1627429203,38982,732721904683,36402538573,4.228864714,1627429468,1627429502,296,-2,8,0,894084906.1,4547338.087,-116075903.2,FALSE,FALSE
38982,732721904683,36402538573,4.228864714,1627429468,1627429502,39018,732721904683,36404372047,4.325101604,1627429751,1627429803,283,-58,-121,-639379189.6,254705716.5,-78117832,-227205575.5,FALSE,TRUE
39018,732721904683,36404372047,4.325101604,1627429751,1627429803,39077,732311951673,36401287454,4.96939768,1627430097,1627430106,346,36,-60,0,-1195277721,1833474.137,-139971353.4,FALSE,TRUE
39077,732311951673,36401287454,4.96939768,1627430097,1627430106,39077,732311951673,36401287454,4.96939768,1627430097,1627430462,0,59,3,-409953009.4,-1049332199,-3084592.753,-132768249.1,FALSE,FALSE
39077,732311951673,36401287454,4.96939768,1627430097,1627430462,39311,735887837719,36607132260,5.609076606,1627430634,1627430710,537,0,35,0,-1049332199,0,-74821612.53,FALSE,TRUE
39311,735887837719,36607132260,5.609076606,1627430634,1627430710,39371,735887837719,36663475126,5.706549978,1627430999,1627431006,365,234,271,3575886045,2526553846,205844805.7,126475855.1,TRUE,TRUE
39371,735887837719,36663475126,5.706549978,1627430999,1627431006,39275,735887837719,36583339403,5.967388485,1627431294,1627431317,295,60,389,0,3165933036,56342865.96,260936553.1,TRUE,FALSE
39275,735887837719,36583339403,5.967388485,1627431294,1627431317,39247,735887837719,36539227764,5.891237037,1627431600,1627431609,306,-96,257,0,3165933036,-80135723.02,178967355.9,TRUE,FALSE
39247,735887837719,36539227764,5.891237037,1627431600,1627431609,39356,735887837719,36648747489,5.987151769,1627431870,1627431907,270,-28,170,0,3575886045,-44111639.32,137940309.3,TRUE,TRUE
39356,735887837719,36648747489,5.987151769,1627431870,1627431907,39379,735887837719,36640835938,5.814235314,1627432172,1627432209,302,109,279,0,3575886045,109519725.2,247460034.5,TRUE,TRUE
39379,735887837719,36640835938,5.814235314,1627432172,1627432209,39299,735887837719,36599359710,5.0212873,1627432465,1627432507,293,23,68,0,0,-7911551.367,33703677.46,TRUE,FALSE
39299,735887837719,36599359710,5.0212873,1627432465,1627432507,39279,735887837719,36611947698,4.977899581,1627432720,1627432802,255,-80,-72,0,0,-41476227.77,-64115416.26,TRUE,FALSE
39279,735887837719,36611947698,4.977899581,1627432720,1627432802,39180,736646016168,36580509914,4.794747984,1627433078,1627433103,358,-20,4,0,0,12587988.2,28608294.96,TRUE,FALSE
39180,736646016168,36580509914,4.794747984,1627433078,1627433103,39102,736646016168,36526695316,4.679094935,1627433387,1627433410,309,-99,-67,758178449.4,758178449.4,-31437783.67,41282150.6,TRUE,FALSE
39102,736646016168,36526695316,4.679094935,1627433387,1627433410,39123,736646016168,36497199269,4.749774616,1627433676,1627433703,289,-78,-254,0,758178449.4,-53814598.02,-122052172.6,TRUE,TRUE
39123,736646016168,36497199269,4.749774616,1627433676,1627433703,39123,736646016168,36497199269,4.749774616,1627433676,1627434035,0,21,-256,0,758178449.4,-29496047.66,-143636668.9,TRUE,FALSE
39123,736646016168,36497199269,4.749774616,1627433676,1627434035,39142,734301997028,36471164754,4.357737826,1627434270,1627434303,594,0,-176,0,758178449.4,0,-102160441.2,TRUE,TRUE
39142,734301997028,36471164754,4.357737826,1627434270,1627434303,39120,734301997028,36384711686,4.437162142,1627434590,1627434612,320,19,-137,-2344019141,-1585840691,-26034514.27,-140782943.6,FALSE,FALSE
39120,734301997028,36384711686,4.437162142,1627434590,1627434612,39275,734301997028,36576503705,5.670560316,1627434875,1627434902,285,-22,-60,0,-2344019141,-86453068.3,-195798228.3,FALSE,TRUE
39275,734301997028,36576503705,5.670560316,1627434875,1627434902,39318,737336056585,36646409057,5.784294258,1627435189,1627435203,314,155,173,0,-2344019141,191792018.9,49808388.63,FALSE,TRUE
39318,737336056585,36646409057,5.784294258,1627435189,1627435203,39392,739179806322,36707312602,6.068080685,1627435465,1627435507,276,43,195,3034059557,690040416.9,69905352.46,149209788.7,TRUE,TRUE
39392,739179806322,36707312602,6.068080685,1627435465,1627435507,39351,739179806322,36591606166,6.820342546,1627435753,1627435807,288,74,269,1843749737,2533790153,60903544.7,210113333.5,TRUE,FALSE
39351,739179806322,36591606166,6.820342546,1627435753,1627435807,39290,737330862801,36512351086,6.4476205,1627436081,1627436102,328,-41,209,0,4877809294,-115706435.8,120441411.9,TRUE,FALSE
39290,737330862801,36512351086,6.4476205,1627436081,1627436102,39355,737330862801,36563090561,6.490156082,1627436385,1627436409,304,-61,170,-1848943520,3028865774,-79255080.28,127639400,FALSE,TRUE
39355,737330862801,36563090561,6.490156082,1627436385,1627436409,39397,738652503305,36576677447,6.67645238,1627436691,1627436707,306,65,80,0,3028865774,50739474.61,-13413144.29,FALSE,TRUE
39397,738652503305,36576677447,6.67645238,1627436691,1627436707,39448,738652503305,36641775699,6.814028105,1627436935,1627437002,244,42,79,1321640504,1316446720,13586886.75,-69731610,TRUE,TRUE
39448,738652503305,36641775699,6.814028105,1627436935,1627437002,39810,747386817466,37009336329,7.50169689,1627437286,1627437302,351,51,56,0,-527303016.7,65098251.41,-65536903.29,TRUE,TRUE
39810,747386817466,37009336329,7.50169689,1627437286,1627437302,39810,747386817466,37009336329,7.50169689,1627437286,1627437634,0,362,459,8734314161,8207011144,367560630.1,417730162.6,TRUE,FALSE
39810,747386817466,37009336329,7.50169689,1627437286,1627437634,39878,748113441700,37229465172,8.02272639,1627437868,1627437904,582,0,520,0,10055954665,0,496985242.9,TRUE,TRUE
39878,748113441700,37229465172,8.02272639,1627437868,1627437904,39833,747620802444,37261877398,7.608888151,1627438198,1627438207,330,68,523,726624234.6,10782578899,220128842.6,666374610.9,TRUE,FALSE
39833,747620802444,37261877398,7.608888151,1627438198,1627438207,39962,747620802444,37449276804,7.944592139,1627438477,1627438506,279,-45,436,-492639256.3,8968299139,32412226.62,685199950.7,FALSE,TRUE
39962,747620802444,37449276804,7.944592139,1627438477,1627438506,40119,747620802444,37781089457,8.242604346,1627438727,1627438802,250,129,514,0,8968299139,187399405.4,807501104.8,FALSE,TRUE
40119,747620802444,37781089457,8.242604346,1627438727,1627438802,40134,752940141823,37954165740,8.236569928,1627439085,1627439107,358,157,309,0,233984978.3,331812653.5,771753128.1,FALSE,TRUE
40134,752940141823,37954165740,8.236569928,1627439085,1627439107,40088,752940141823,38136509675,8.111783314,1627439397,1627439424,312,15,324,5319339379,5553324357,173076283.4,944829411.5,TRUE,FALSE
40088,752940141823,38136509675,8.111783314,1627439397,1627439424,39919,751646832885,38186609153,7.868161236,1627439692,1627439705,295,-46,210,0,4826700123,182343934.4,907044503.3,TRUE,FALSE
39919,751646832885,38186609153,7.868161236,1627439692,1627439705,39937,751646832885,38227640049,8.044859789,1627439981,1627440003,289,-169,86,-1293308938,4026030440,50099478,924731754.7,FALSE,TRUE
39937,751646832885,38227640049,8.044859789,1627439981,1627440003,,,,,,,-1627439981,18,-25,0,4026030440,41030895.93,778363245.2,FALSE,FALSE
,,,,,,,,,,,,0,-39937,-40119,-751646832885,-747620802444,-38227640049,-37781089457,FALSE,FALSE
,,,,,,,,,,,,0,0,-40134,0,-752940141823,0,-37954165740,FALSE,FALSE
,,,,,,,,,,,,0,0,-40088,0,-752940141823,0,-38136509675,FALSE,FALSE
,,,,,,,,,,,,0,0,-39919,0,-751646832885,0,-38186609153,FALSE,FALSE
,,,,,,,,,,,,0,0,-39937,0,-751646832885,0,-38227640049,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
,,,,,,,,,,,,0,0,0,0,0,0,0,FALSE,FALSE
